Zip Code,City,State,Household Income,White Population,Black Population,Hispanic Population,Size,Overall Crime,Violent Crime,Rent Amount,Average House Price,Price/Rent,Projected Growth (1yr)
90018,Los Angeles,CA,16339,24.650629594584757%,22.063105029478127%,53.28626537593711%,912,D-,D,2387.3743386243386,894880.6957976101,31.236572375758406,1.4%
33054,Opa-locka,FL,10281,14.742102937927987%,50.25127015683676%,35.00662690523526%,3809,D,D+,2413.3333333333335,402605.1300788028,13.902110845262529,2.7%
85008,Phoenix,AZ,23098,41.803548413634246%,9.02733978665643%,49.16911179970933%,500,D-,C-,1535.598882113821,379328.99728862446,20.585290952112715,3.3%
93901,Salinas,CA,10590,39.88608572531858%,1.4963315742051744%,58.617582700476255%,4063,C,C,2147.6000000000004,756542.8010280904,29.356134018908328,1.5%
98126,Seattle,WA,9555,76.00113442994895%,15.553034600113444%,8.445830969937607%,5217,C-,D+,2043.2761904761903,764212.0964631583,31.167759732514707,2.1%
79902,El Paso,TX,8591,36.57420884101967%,2.1624319041876325%,61.26335925479269%,5297,D-,F,1264.7222222222224,268682.54972187686,17.703660205702406,2.1%
48215,Detroit,MI,4429,8.385036496350365%,89.61678832116789%,1.998175182481752%,9556,F,F,1095.0,92677.34744113828,7.053070581517373,0.7%
27513,Cary,NC,19137,79.1085041085041%,10.216810216810217%,10.674685674685675%,1070,A+,A,1506.6325396825396,570726.0849415911,31.56742326067598,3.5%
11211,New York,NY,26822,66.86528256214505%,6.700183099028643%,26.434534338826303%,295,F,F,4139.839703324124,1096642.1018871039,22.07497110348147,-0.4%
35228,Midfield,AL,3688,6.8665575112566515%,89.45968072042571%,3.6737617683176427%,9494,D,C-,1035.0,77663.76038659939,6.253120804074025,2.0%
60611,Chicago,IL,23054,87.03238152414544%,4.705264342801396%,8.262354133053169%,2735,F,F,2534.3791717541717,313660.8664852635,10.313533914637926,0.0%
02907,Providence,RI,10847,22.697064262598243%,13.216597318539067%,64.08633841886268%,3706,D-,F,1693.888888888889,341742.4557444317,16.812518321306904,2.3%
68123,Bellevue,NE,12087,81.49597531099869%,6.410868251089688%,12.093156437911617%,3478,D+,B+,1397.4330316742082,315891.9300882619,18.837630792093872,1.9%
43123,Grove City,OH,26331,90.21297608996926%,5.973525335712123%,3.81349857431862%,304,B-,B-,1790.6527777777776,312651.3488013416,14.550157009843165,2.7%
06032,Farmington,CT,7895,87.7128635053707%,4.329316216924286%,7.957820277705004%,6595,B-,B+,2150.0,446772.67641275557,17.31677040359518,3.2%
